Hotel_Name,Date,Title,Review,Rating,Ori_Rating,Cleaned_Review,Dominant_topic,Perc_Contrib,Topic_Keywords,TextBlob_Polarity,Pol_Rating,Topic,Review_Len,Year
ibis budget Singapore Ruby, December 2017,Superb Room,Room was totally awesome with a home feel and good window view. It has definitely change a lot since my last stay here. Clean room with good air con and wifi. Will definitely be back here to Stay again😊 Receptionist was cheerful and helpful too,5,Positive,totally awesome home feel good window view definitely change lot since last clean good air con wifi definitely back receptionist cheerful helpful,0,0.6202,"clean, good, small, walk, staff, location, mrt, night, station, place",0.3958333333333333,Positive,Location,45,2017
ibis budget Singapore Ruby, November 2017,Nice stay,This hotel was good value and a nice place to stop for a night or two. My room and bathroom were clean and met my expectations. The bed was comfortable and the I had a good nights sleep. Overall I'm satisfied with my stay.,4,Positive,good value nice place stop night two bathroom clean meet expectation bed comfortable good night sleep overall satisfied,0,0.9815,"clean, good, small, walk, staff, location, mrt, night, station, place",0.4666666666666667,Positive,Location,44,2017
ibis budget Singapore Ruby, October 2017,Not a bad place to stay for couple of days,"I got early check-in,which I really appreciate. Check in was easy and receptionist was nice and helpful. Room was clean but felt little too small for the price and didn’t have any cupboard to keep the bags and cloths which is really an inconvenience. Shower is also too small. Room service seems not really good since I found the tea cups were not washed or replaced. Over all not bad. But still can improve many things like provide a better room service.",3,Neutral,get early really appreciate check easy receptionist nice helpful clean felt little small price cupboard keep bag cloths really inconvenience shower small service seem really good since find tea cup wash replace bad still improve many thing like provide good service,0,0.685,"clean, good, small, walk, staff, location, mrt, night, station, place",0.17019230769230773,Positive,Location,82,2017
ibis budget Singapore Ruby, November 2017,very good,"We booked an executive room but got a free upgrade to the premier room. The room still is a bit small, but not too small. Bed is comfortable, room is clean. Aljunied MRT is about 5 min walk from where you can take the MRT to the other parts in the city. I would say this hotel offers great value for money in this expensive city. We had a good deal the first 3 nights (244SGD). For the added 4th night we paid about 100SGD. Be sure to check out the hotels own website as this was cheaper than booking sites. Even better were the package deals. For the two tickets to the zoo that came with our first 3 nights we paid just a few SGD. Our 4 night we had a gardens by the bay ticket deal which was even cheaper than just the room alone.",4,Positive,booked executive get free upgrade premier still bite small small bed comfortable clean aljunied mrt min walk take mrt part city say offer great value money expensive city good deal first nights added night pay sure check website cheap booking site even good package deal two ticket zoo come first night pay sgd night garden bay ticket deal even cheap alone,0,0.7367,"clean, good, small, walk, staff, location, mrt, night, station, place",0.22135416666666666,Positive,Location,148,2017
ibis budget Singapore Ruby, October 2017,Small room but clean,It's just okay because we paid $300 for 3 nights for 3 persons and yet this hotel is far from SMRT. But the staffs are nice and friendly. It have a bus stop near the hotel. It also have a nearby hawker where you can eat.,3,Neutral,okay pay night person yet far smrt staff nice friendly bus stop near nearby hawker eat,0,0.9794,"clean, good, small, walk, staff, location, mrt, night, station, place",0.335,Positive,Location,46,2017
ibis budget Singapore Ruby, November 2017,Great stay if you're happy not to be in the centre,"Based on previous reviews of the local area, we were a little sceptical but the great price offered for the Universal Studios package swayed it for us in the end. Yes there are brothels just down the road and the area isn't as upmarket as central Singapore, but you are paying a fraction of the price and we felt completely safe walking around and in no way bothered. The hotel is less than 10 minute walk to the MRT Station to get to/from Airport or downtown. The National Stadium is also close by - about a 20 minute walk. The room was basic and clean but quite small if you were to be carrying a large amount of luggage. The staff at reception were friendly and helpful, doing some printing for us when we needed it. It did get a bit noisy down the corridor in the mornings but I",5,Positive,base previous review local area little sceptical great price offer universal studio package sway u end yes brothel road area upmarket central pay fraction price felt completely safe walk around way bothered less minute walk mrt station get airport downtown national stadium close minute walk basic clean quite small carry large amount luggage staff reception friendly helpful print u need get bit noisy corridor morning,0,0.8306,"clean, good, small, walk, staff, location, mrt, night, station, place",0.07826719576719578,Neutral,Location,150,2017
ibis budget Singapore Ruby, October 2017,Cheap place to stay,"This hotel is very reasonably priced and within walking distance to train and bus stops. There are lots of local food outlets close by. It is not in a touristy area and felt a little seedy at night. The area is not on the standard Singapore map and the hotel does not provide a map (a business card with tiny writing is all they have). Would be helpful if they had printed maps to hand out. Wifi was available but the signal was weak in our room. The rooms are compact, we found the beds very hard. Overall the room was clean but the bathroom shower curtain had mould stains and hit the side of the toilet, it really needed a hook or something to keep out of the way. We had the bad luck to stay while there was a big group of Chinese staying - they were very noisey till midnight which",3,Neutral,reasonably price within walk distance train bus stop lots local food outlet close touristy area felt little seedy night area standard map provide map business card tiny write helpful printed map hand wifi available signal weak compact find bed hard overall clean bathroom shower curtain mould stain hit side toilet really need hook something keep way bad luck big group chinese noisey till midnight,0,0.6098,"clean, good, small, walk, staff, location, mrt, night, station, place",-0.01552083333333332,Neutral,Location,154,2017
ibis budget Singapore Ruby, September 2017,Good choice night or two,"It was my fourth time in Fragrance Hotel - Ruby. Close to Changi and city, clean, safety and cheap - these are reasons why I choose Fragrance Hotel - Ruby. Good hotel for night or two. Short walk nearest MRT-station. Quick check-in and -out.",4,Positive,fourth time close changi city clean safety cheap reason choose good night two short walk near quick,0,0.9805,"clean, good, small, walk, staff, location, mrt, night, station, place",0.3,Positive,Location,44,2017
ibis budget Singapore Ruby, September 2017,feedback,"we would like to thank u for the very good service. You do have a clean room, well and properly maintained.Special thank you to Ms Sheila Marie Fang for being nice to us..She totally attended our needs and answered our quiries well..looking forward that we will be back here..More power, again, thank u very much",4,Positive,like thank good service clean well properly thank sheila marie fang nice u totally attend need answered quiries well look forward back power thank much,1,0.9399,"staff, u, service, front, desk, friendly, good, help, thank, time",0.30523809523809525,Positive,Service,55,2017
ibis budget Singapore Ruby, September 2017,Try somewhere else,"We stayed here on the way back to Australia for one night. We arrived at 1am due to a late flight. We arrived to pop music blasting from one of the staff members' mobile phone, we were not greeted by the staff and were just looked at as if we were interrupting the three of them. We checked in and asked about late check-out the next day (our flight was at 11pm). We paid $63 for our stay through booking and were advised it would be $60, half of their walk in room rate. We advised we would think about it and let them know in the morning. The room was extremely small. The bathroom doesn't have a shower screen so water goes everywhere once you've had a shower. The bed was extremely hard and old, bowing at the bottom. The sheets were awful and thin. The whole room including the",2,Negative,way back australia one night arrive due late flight arrive pop music blast one staff member mobile phone greeted staff look interrupting three check ask late next day flight pay book advise half walk rate advise think let know morning extremely small bathroom shower screen water go everywhere shower bed extremely hard old bowing bottom sheet awful thin whole include,3,0.914,"bed, shower, get, small, night, book, one, bathroom, u, toilet",-0.21111111111111105,Negative,Room Amenities,151,2017
ibis budget Singapore Ruby, August 2017,Got what I paid for,"Hotel's location is in the right place, close to a bus stop and about 5 mins walk from the train station. A lot of eating options close to this hotel. The internet gave a a lot of trouble in the room lucky thing I bought a sim card so I had data. This was good for the budget that I had.",3,Neutral,location right place close bus stop mins walk train station lot eat option close internet give lot trouble lucky thing buy sim card data good budget,0,0.9368,"clean, good, small, walk, staff, location, mrt, night, station, place",0.27976190476190477,Positive,Location,61,2017
ibis budget Singapore Ruby, August 2017,Just ok!,Tiny rooms with no space at all. Just basic and in a dead location at a right price. Not accomodationg any request or services. Room for 2 but amenities Towels etc for 1. Glad we stayed just one night.,3,Neutral,tiny space basic dead location right price accomodationg request service amenity towel glad one night,0,0.687,"clean, good, small, walk, staff, location, mrt, night, station, place",0.11714285714285713,Neutral,Location,39,2017
ibis budget Singapore Ruby, August 2017,Confortable and really good for the price,"We stayed here just for one night, but for the price we were impressed with the quality and the service from the staff. Something to keep in mind is that it's close to the city but it's in a red area. In Singapore prostitution is legal so the places are quite decent and it's not an ugly thing to see. We realized that this kind of places were around just in the last moment. I completely recommend this place for budget travelers.",5,Positive,stayed one night price impress quality service staff something keep mind close city red area prostitution legal place quite decent ugly thing see realize kind place around last moment completely recommend place budget traveler,0,0.6715,"clean, good, small, walk, staff, location, mrt, night, station, place",0.17083333333333334,Positive,Location,82,2017
ibis budget Singapore Ruby, July 2017,Bad Timing,"Got here when they decided to renovate the hotel parking lot. The sound of it really disturbing when we want to rest. Thankfully it didn't go on until night. Also got the farthest room so my phone is struggling to get a wifi signal. The room is small, as you expected from hotel with this budget. but to be fair, so does a lot of hotel around Aljunied. 15 minutes walk to nearest MRT station, plenty of food around. But, kinda' scary to go out at night, since it was not a friendly neighbourhood. If you often go out in singapore, then it wasn't a problem. Just go back to hotel to sleep, and don't spent too much time in it.",2,Negative,got decide renovate parking lot sound really disturb want rest thankfully go night get farthest phone struggle get wifi signal small expected budget fair lot around aljunied minute walk near mrt station plenty food around kind scary go night since friendly neighbourhood often go problem go back sleep spent much time,0,0.9932,"clean, good, small, walk, staff, location, mrt, night, station, place",-0.033749999999999995,Neutral,Location,121,2017
ibis budget Singapore Ruby, July 2017,good price and comfortable hotel,"My booking is superior room but staff upgrade to executive room that make me impression! The room is small about 8 sqm but with window , TV and restroom. everything are new and clean. Recommend for backpack tourist. If i visit SG again i will stay here.",3,Neutral,book superior staff upgrade executive make impression small sqm window tv restroom everything new clean recommend backpack tourist visit sg,0,0.6619,"clean, good, small, walk, staff, location, mrt, night, station, place",0.28200757575757573,Positive,Location,47,2017
ibis budget Singapore Ruby, July 2017,Nice hotel in not a nice area,"The hotel is nice with small room but quite enough facilities. It is in Geylang area so the area is old, noisy and dirty as expected. Staffs was nice. The hotel is doing some construction with the parking lot so it was quite noisy in the morning but we got a room on the high floor and we don't stay in the room much so it did not boder us much.",4,Positive,nice small quite enough facility geylang area area old noisy dirty expect staff nice construction parking lot quite noisy morning get high floor much boder u much,0,0.8174,"clean, good, small, walk, staff, location, mrt, night, station, place",0.091,Neutral,Location,71,2017
ibis budget Singapore Ruby, July 2017,Munimalis concept hotel with affordable price,"I stay for 5 days 4 nights in this hotel with 2 of my children. The reason i choose this hotel is because of the price compare to other hotel with the same class. Even this hotel consider in the red light area as people said, but i didn't find any anoying thing while i stay. Near MRT station, the aljuned station with 10 minutes walk to the hotel",3,Neutral,day night child reason choose price compare class even consider red light area people say find anoying thing near mrt station aljuned station minute walk,0,0.7544,"clean, good, small, walk, staff, location, mrt, night, station, place",0.075,Neutral,Location,69,2017
ibis budget Singapore Ruby, July 2017,"Small rooms, just basic","I mistakenly booked this non-refundable rate on Booking.com. I really don't think it was my fault, there was no warning that I was doing this. When I found out it was in the ""red-light"" district, I tried to get out of it. They did offer me other hotels in their chain, but I specifically booked this because it was the only one in the chain that had 2 twin beds rather than a double. So I did not cancel or change to another location. When we arrived, we found they had given us a room with a small double bed. Then they charged us $10 more per night for the twins as they said this was a deluxe room. Not very deluxe at all. The bathroom was super small and if you shower, the floor gets wet when you want to use the toilet or sink. Floor dries eventually as it drains down. Their bed",3,Neutral,mistakenly book rate really think fault warn find district try get offer chain specifically book one chain twin bed rather double cancel change another location arrive find give u small double bed charge u per night twin say deluxe deluxe bathroom super small shower floor get wet want use toilet sink floor dry eventually drain bed,3,0.9242,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.03490537240537241,Neutral,Room Amenities,155,2017
ibis budget Singapore Ruby, July 2017,First visit in Singapore !!!,"Fragrance ruby hotel is very convenient place and all the receptionist is very, friendly, very professional , very helpful and their all respectful and the important is they all smiling while greeting and welcome us in the hotel . I definitely recommend this place to all my friends and relatives. Even though some people telling us something that is not good place to stay we did not believe as our experience for our stay for five days it's very safe, affordable and the hotel is good . It's clean , and well desired place to stay for the family important is safe and clean. Thank to all of the receptionist especially to Sheila she is always smiling and happy person and very professional on her job.",5,Positive,convenient place receptionist friendly professional helpful respectful important smile greet welcome u definitely recommend place friends relative even though people tell u something good place believe experience five day safe affordable good clean well desired place family important safe clean thank receptionist especially sheila always smile happy person professional job,1,0.7375,"staff, u, service, front, desk, friendly, good, help, thank, time",0.3489351851851852,Positive,Service,126,2017
ibis budget Singapore Ruby, August 2016,No restaurant,"The room was too small even just for an asian people like me. There is no restaurant at the hotel so we have to walk around for breakfast or having a meals, but so much chinese and melayu restaurants around the corner. The staffs at the reception really helpful.",3,Neutral,small even asian people like restaurant walk around breakfast meal much chinese melayu restaurant around corner staff reception really helpful,0,0.9109,"clean, good, small, walk, staff, location, mrt, night, station, place",-0.012499999999999997,Neutral,Location,49,2016
ibis budget Singapore Ruby, June 2017,Small rooms,"As other reviewers have stated, the rooms are small, so I booked a Superior room at 13sqm and even that was cramped! Nowhere to sit the suitcase even. The hotel was clean and apart from some very noisy early morning guests yelling in the corridors it was OK. The location has pluses and negatives. The Aljunied MRT station is very close, cross Geylang Rd and take Lot 25 or 25A and cross Sims Rd. The very good Brawn and Brains cafe is the opposite end of the street the hotel is on. The reason we would not recommend the hotel are the neighbours, most of the street it is on is occupied by brothels. Geylang Rd is unlike the rest of Singapore, crowded, smelly, badly kempt and not a pleasant place to be at night. The hotel is only a short walk from the excellent No Sign Board Seafood",3,Neutral,reviewer state small book superior even cramp nowhere sit suitcase even clean apart noisy early morning guest yell corridor ok location pluses negative aljunied mrt station close cross geylang rd take lot cross sims rd good brawn brain cafe opposite end street reason recommend neighbour street occupy brothel geylang rd unlike rest crowd smelly badly kempt pleasant place night short walk excellent sign board seafood,0,0.5664,"clean, good, small, walk, staff, location, mrt, night, station, place",0.17833333333333334,Positive,Location,149,2017
ibis budget Singapore Ruby, June 2017,"""The staffs""","Its my second time going to this hotel, decided tk choose that hotel because there is a bazaar going on at geylang, the location is quite near to geylang bazaar and its v convinient, Our first trip there the lady who check me in isnt really friendly, the room is nice and clean, my second stay there the same lady checks me in she is nicer now. Went to the room its much more smaller than the previous one, okay with it just the toilet abit dirty, but we dont mind we clean it ourself alr, around 9-10 plus am, our tv turned off and the plugs cant be used but the lights are still there, called the receptionist, and again i know its a budget hotel, but basic cust.service is thought in every hotel am i right? Such as ""goodmorning, reception *name* speaking, how may i assist you?""",3,Neutral,second time go decide tk choose bazaar go geylang location quite near geylang bazaar v convinient first trip lady check really friendly nice clean second lady check nicer go much small previous one okay toilet abit dirty mind clean ourself alr around plus tv turn plug cannot use light still call receptionist know budget basic thought every right goodmorning reception name speaking may assist,0,0.4217,"clean, good, small, walk, staff, location, mrt, night, station, place",0.14133597883597881,Neutral,Location,149,2017
ibis budget Singapore Ruby, June 2017,Ok,"The staff had excellent customer service and were very helpful. The room wasn't very well maintained; mouldy bathroom, broken toilet seat, old tatty towels, stained sheets with holes in them. Location isn't very good. There aren't any good restaurants around and the neighbouring properties are all ""massage parlors"".",3,Neutral,staff excellent customer service helpful well maintain mouldy bathroom broken toilet seat old tatty towel stain sheet hole location good good restaurant around neighbour property massage parlor,0,0.5307,"clean, good, small, walk, staff, location, mrt, night, station, place",0.33458333333333334,Positive,Location,48,2017
ibis budget Singapore Ruby, June 2017,Hotel accommodation,"Nice accomodation for budget travellers. Neat rooms and bathrooms. The hotel is near the MRT, bus stations and convenient stores. Only comment is that it doesn't have a restaurant or a coffee shop inside the hotel. But overall, the hotel is good. Highly recommended!!!",5,Positive,nice accomodation budget traveller neat bathroom near mrt bus station convenient store comment restaurant coffee shop inside overall good highly recommend,0,0.9841,"clean, good, small, walk, staff, location, mrt, night, station, place",0.28541666666666665,Positive,Location,44,2017
ibis budget Singapore Ruby, May 2017,"""excellent service""","All staff was friendly, during our stay @fragranceruby from May 22-24 we feel at home, Ms. ""Shiella ""was so helpful and guide us to our tour. again thanks to all the fragrance staff who assist us during our stay.",5,Positive,staff friendly fragranceruby may feel home shiella helpful guide u tour thanks staff assist u,1,0.9215,"staff, u, service, front, desk, friendly, good, help, thank, time",0.2875,Positive,Service,39,2017
ibis budget Singapore Ruby, April 2017,Friendly Hotel,We stayed at Fragrance Hotel Ruby last April 19-22. We had some problems about our room reservation with the tour agency but the staff at Fragrance Hotel Ruby accommodate us and patiently assist us....The rooms are clean. We enjoyed our stay.,5,Positive,stayed last april problem reservation tour agency staff accommodate u patiently assist u clean enjoy,1,0.8885,"staff, u, service, front, desk, friendly, good, help, thank, time",0.2888888888888889,Positive,Service,41,2017
ibis budget Singapore Ruby, March 2017,great for stopover,"Stayed here for two nights while on a stopover to Thailand. The rooms were nice and basic but quite small. But you are on holiday, so you only need to sleep. Very close to all public transport, with the bus straight out the front which took me into China Town. A five minute walk around the corner was the MRT, which would take you anywhere in Singapore. Reccomend for anyone on a stopover.",4,Positive,two night stopover thailand nice basic quite small holiday need sleep close public transport bus straight front take china town five minute walk around corner mrt take anywhere reccomend anyone stopover,0,0.989,"clean, good, small, walk, staff, location, mrt, night, station, place",0.10714285714285714,Neutral,Location,73,2017
ibis budget Singapore Ruby, April 2017,Situated in a fairly quiet lorong off the busy Geylang Road. Small and cheapish,"Situated in a fairly quiet lorong off the busy Geylang Road with lots of local shops and food outlets nearby. Mountbatten MRT is a ten minute walk away. Staff polite, helpful and efficient. The rooms are very very small, the one I had which was supposedly and upgrade had a shower cubicle measuring a miserly 30cm wide meaning it was only possible to walk in sideways and no way could you wash yourself while in there. Turning the lights on and off meant climbing over the bed, only 2 English TV channels, no room service, no cafe and worst of all no room safe (Singapore 2017 come on). The room was generally clean but the parts where most people don't look was definitely not. I think if you spend a little extra you will get a lot more somewhere else.",2,Negative,situate fairly quiet lorong busy geylang road lot local shop food outlet nearby mountbatten mrt ten minute walk away staff polite helpful efficient small one supposedly upgrade shower cubicle measure miserly wide meaning possible walk sideways way could wash turn light mean climb bed english tv channel service cafe bad safe come generally clean part people look definitely think spend little extra get lot somewhere else,0,0.8069,"clean, good, small, walk, staff, location, mrt, night, station, place",0.01967592592592593,Neutral,Location,140,2017
ibis budget Singapore Ruby, January 2017,GOOD HOTEL,"i stay in this hotel for 5days together with my friends, it was rainy seasons when we visit Singapore and when we come to the hotel no come staff will help us to pick the luggage or any help, but its ok i enjoy Singapore city tour, need more staff to assist the guest... i like the housekeeping old man , i talk to him in outside corridor room, he is so polite and kind to us..",3,Neutral,together friends rainy season visit come come staff help u pick luggage help ok enjoy city tour need staff assist guest like housekeep old man talk outside corridor polite kind u,1,0.7355,"staff, u, service, front, desk, friendly, good, help, thank, time",0.35000000000000003,Positive,Service,77,2017
ibis budget Singapore Ruby, March 2017,Good for a budget travel,"We stayed here for a short trip to Singapore for some business needs.very good for that budget they even provided tea/coffee making facility in room for such a cheep price. Room size - very small hard to move with luggage Cleanness - very good changed beds and towels everyday and bathroom and room was very clean. Staff- Reception was friendly and quick check in Area - this hotel is right in the middle of garland ,but who cares ??? as long as you have plenty of places to eat and have a beer at the night ? Nearest MRT - aljunied just a few min walk away. overall a good place to stay if you are jut looking for a place to have a good hot water bath and comfy sleep.",4,Positive,short trip business good budget even provide make facility cheep price size small hard move luggage cleanness good change bed towel everyday bathroom clean reception friendly quick check area right middle garland care long plenty place eat beer night near mrt aljunied min walk away overall good place jut look place good hot water bath comfy sleep,0,0.9939,"clean, good, small, walk, staff, location, mrt, night, station, place",0.20355820105820108,Positive,Location,131,2017
ibis budget Singapore Ruby, May 2017,Excellent value and good location,"The hotel was very clean and as I had a corner room (emergency stairs on one side) it was very quiet too. The rooms are small (no wardrobe) but not tiny as there was a shelf along the window with a stool. The bathroom was very small with the sink located outside of it but small touches like a curtain you can pull round the toilet shows attention to detail. The staff were friendly and helpful whenever I asked for information. The location is very convenient (less than $23 from airport including nighttime surcharge) and less than 10 minutes walk from an mrt station. The fact it's in a red light district should not put you off. Between the station and the hotel that consists of one shop, a few bored looking hookers at night and people selling 'special pills' from street stalls.",5,Positive,clean corner emergency stairs one side quiet small wardrobe tiny shelf along window stool bathroom small sink locate outside small touch like curtain pull round toilet show attention detail staff friendly helpful whenever ask information location convenient less airport include nighttime surcharge less minute walk mrt station fact red light district put station consist one shop bore look hooker night people sell pill street stall,0,0.5382,"clean, good, small, walk, staff, location, mrt, night, station, place",-0.01571428571428571,Neutral,Location,143,2017
ibis budget Singapore Ruby, April 2017,Good promotion and nearby bus stop,Located at geylang (lor18) rd. Hotel is comfortable and good service . Check in time 3.00pm. But you leave a bagage before check in time . And nearby Bus stop around 150 meters .and MRT Aljunied You can get a bus from here to many popular place.,4,Positive,locate geylang rd comfortable good service check time leave bagage check time nearby bus stop around meter mrt aljunied get bus many popular place,0,0.9859,"clean, good, small, walk, staff, location, mrt, night, station, place",0.55,Positive,Location,47,2017
ibis budget Singapore Ruby, April 2017,Valuable,"Easy access to the hotel, if you take by public transport, you can transit bus service route 62,63,80,100,158 one bus stop distance from Aljunied MRT station. Surrounding is ""entertaining"" place and eating place, you can get a cheap price food here. And if you like to go some attracting places, just take a bus from the same bus stop you alighting to the central area. Route 100 will pass more attracting places, and 51,63,80 will pass by Chinatown. Room is so comfortable, wifi is strong, bathroom is tiny but enough and clean. But the sound proof is poor! For the money I paid, I will say is valuable, and will visit again. (Special thanks reception staff MR Ng served me in better with the smiling face)",4,Positive,easy access take public transport transit bus service route one bus stop distance aljunied mrt station surround entertaining place eat place get cheap price food like go attract place take bus bus stop alight central area route pas attract place pass chinatown comfortable wifi strong bathroom tiny enough clean sound proof poor money pay say valuable visit special thanks reception staff mr ng serve well smile face,0,0.9126,"clean, good, small, walk, staff, location, mrt, night, station, place",0.23473389355742297,Positive,Location,126,2017
ibis budget Singapore Ruby, March 2017,Small sheet on a small bed in a small room,We booked a twin knowing that Singapore hotel rooms tend to be on the small size but we're allocated a double on arrival and advised we would have to pay even more for the twin we'd already paid for. We accepted the double to find it probably the narrowest and shortest bed on our travels and at 5ft 5in even my feet stuck out the bottom. The sheet just about covered the bed so with two of us in it meant an uncomfortable night of stealing the covers of the other and very little sleep. This was rectified on nights 2 and 3 as we asked for another blanket but not really acceptable in the first place. The room is tiny so if like us with 2 large ruck sacks and 2 day sacks there is not much room left and that is with one side of the bed pushed against the wall. Tea and coffee was,3,Neutral,book twin know tend small size allocate double arrival advise pay even twin already pay accept double find probably narrow short bed travel even foot stick bottom sheet cover bed two u mean uncomfortable night steal cover little sleep rectify night ask another blanket really acceptable first place tiny like u large ruck sack day sack much leave one side bed push wall tea coffee,3,0.9705,"bed, shower, get, small, night, book, one, bathroom, u, toilet",-0.027266483516483513,Neutral,Room Amenities,157,2017
ibis budget Singapore Ruby, March 2017,small but comfortable,This is a very small hotel with very small rooms. We had one double and one single bad in a room and we could hardly move. Saying that it was all we needed. It was outside the centre of Singapore but the public transport system is so good it didnt matter. We had a 5 min walk to the station.It is a no frills hotel with no bar or restaurant. If you want a cheap conveniently positioned hotel to just sleep in then I would say go for it.,3,Neutral,small small one double one single bad could hardly move say need outside centre public transport system good matter min walk frill bar restaurant want cheap conveniently position sleep say go,0,0.7849,"clean, good, small, walk, staff, location, mrt, night, station, place",-0.0613095238095238,Negative,Location,89,2017
ibis budget Singapore Ruby, April 2017,"Very small, expensive, but ok location","Booked this place last minute due to being let down by air bnb. Room was tiny, double bed was very small, the room smelt musky. Only good thing about this room is that it was really close to MRT. I wouldn't stay here again",2,Negative,book place last minute due let air bnb tiny double bed small smelt musky good thing really close mrt,3,0.5778,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.032716049382716036,Neutral,Room Amenities,44,2017
ibis budget Singapore Ruby, March 2017,an average hotel,"The room is quite small, the beds are small. Not recommended for first timers unless you are travelling in a group. The area is in red light district, but very close to local food restaurants. All in all, its an ok hotel.. Affordable but do not expect that much",3,Neutral,quite small bed small recommend first timer unless travel group area red light district close local food restaurant ok affordable expect much,0,0.9847,"clean, good, small, walk, staff, location, mrt, night, station, place",0.11666666666666667,Neutral,Location,49,2017
ibis budget Singapore Ruby, March 2017,OK for a sleepover,"Room was ok. One of the better hotels in that area. Generally good for a sleepover. Wifi strength not good. On check in, 4-5 staff were standing behind counter playing games on their mobile phone and competing with one another. Understand this is not a 5 star hotel, but basic mannerism should be adhered to especially when the guest is checking in. Credit to the staff who checks us in, who was able to maintain composure while the rest behind her was having a blast of a time. I would come again if all I need was a place to sleep or rest. Not otherwise.",3,Neutral,one good area generally good sleepover wifi strength good check staff stand behind counter play game mobile phone compete one another understand star basic mannerism adhere especially guest check credit staff check u able maintain composure rest behind blast time come need place sleep rest otherwise,1,0.4885,"staff, u, service, front, desk, friendly, good, help, thank, time",0.1166666666666667,Neutral,Service,105,2017
ibis budget Singapore Ruby, February 2017,Not a Good experience.,"Rooms VERY SMALL. no place for luggage. no safe. no cupboard. ~40cm on foot of bed and 40 cm other side of double bed. windows and curtains and wall shelf area not cleaned in a long time. RIDDEN with bugs. Strong bleach smell in the first room they gave us. scuff marks on wall made room appear dirty. The toilet and shower are in same area about 90cm by 90cm. Hotel has non refund policy, so not possible to change booking once you see the place and realise it is not as was advertised. Once we discovered the bug Infestation we approached management who insisted it was ants of different sizes on the 6th floor.",1,Negative,small place luggage safe cupboard foot bed cm side double bed window curtain wall shelf area clean long time ridden bug strong bleach smell first give u scuff mark wall make appear dirty toilet shower area non refund policy possible change book see place realise advertise discover bug infestation approach management insisted ant different size floor,3,0.8962,"bed, shower, get, small, night, book, one, bathroom, u, toilet",-0.05833333333333334,Negative,Room Amenities,115,2017
ibis budget Singapore Ruby, March 2017,We have really great stay in Singapore specifically in this hotel and we find their service good.,The location is quiet good because it is a little bit from from the center so it's a peaceful place to stay in. We just wish that you can also have some food station inside the hotel. The staff Shiela and Jason are really good to get along with.,5,Positive,location quiet good little bit center peaceful place wish food station inside staff shiela jason really good get along,0,0.8231,"clean, good, small, walk, staff, location, mrt, night, station, place",0.2270833333333333,Positive,Location,49,2017
ibis budget Singapore Ruby, March 2017,Friendly staff,"I have been staying at this hotel many times until most of the staff familiar with me. Esp for Toby, Evelyn and PIC of fragrance hotel ruby. Sometimes get upgrade for free, sometimes if there are empty room they will offer me an early check-in which is very convenient for me as i travel with children.",4,Positive,many time staff familiar esp toby evelyn pic sometimes get upgrade free sometimes empty offer early convenient travel child,0,0.5585,"clean, good, small, walk, staff, location, mrt, night, station, place",0.28214285714285714,Positive,Location,56,2017
ibis budget Singapore Ruby, March 2017,Save and the best quality,"This is my first time at Singapore,I choose this hotel because I saw a lot of review in many website. When I arrived the hotel,Staff was very kind and help me everything that they can. You can put your luggage at the hotel after you check out if you want to go outside before you go to the airport.(No fee for this service). The location was easy for go everywhere. there are the bus stop near the hotel and you can walk for 700 m. to Aljunied Station. there are a lot of restaurant at roadside. For me, This hotel was good for me if I'm back to Singapore again,I will choose this hotel again. :)",5,Positive,first time choose saw lot review many website arrived staff kind help everything put luggage check want go outside go airport fee service location easy go everywhere bus stop near walk aljunied station lot restaurant roadside good back choose,0,0.8032,"clean, good, small, walk, staff, location, mrt, night, station, place",0.36259259259259263,Positive,Location,116,2017
ibis budget Singapore Ruby, March 2017,No vegetarian breakfast. very poor. Pls improve.,"I wanted vegetarian breakfast. But did not get even after asking for the same. Rest all things were fine. There was good clean room, good attendence by the staff. I have only problem with the vegetarian breakfast, which I did not get.",3,Neutral,wanted vegetarian breakfast get even ask rest thing fine good clean good attendence staff problem vegetarian breakfast get,0,0.9813,"clean, good, small, walk, staff, location, mrt, night, station, place",0.36388888888888893,Positive,Location,42,2017
ibis budget Singapore Ruby, March 2017,Nice affordable hotel for layover in Singapore,"Stayed for 1 night. The rooms are small but they have all you need. The hotel is situated between Changi Airport and the city, in the Geylang neighborhood. The neighborhood isn't the best but I didn't feel unsafe when walking back to the Hotel late at night. Not suitable for a long stay but for a layover it's fine. Train to both the airport and city centre will take about 30 mins. Walking to the Hotel from Aljunied station takes around 10 min.",4,Positive,night small need situate changi airport city geylang neighborhood neighborhood best feel unsafe walk back late night suitable long layover fine train airport city centre take min walk aljunied station take around min,0,0.9897,"clean, good, small, walk, staff, location, mrt, night, station, place",0.07738095238095237,Neutral,Location,83,2017
ibis budget Singapore Ruby, March 2017,Just...fine,"It was a cheap room which we didn't intend to spend much time in so it was fine. The room was small, worn but clean where it counts. The hotel is located fairly close (10 min walk) to two MRT stations which was handy. The staff at the desk were pleasant and helpful to us.",3,Neutral,cheap intend spend much time fine small worn clean count locate fairly close min walk two mrt station handy staff desk pleasant helpful u,0,0.9859,"clean, good, small, walk, staff, location, mrt, night, station, place",0.39583333333333337,Positive,Location,55,2017
